date,hour_ts,generation_kwh,consumption_kwh,grid_feed_in_kwh,grid_purchase_kwh,charge_kwh,discharge_kwh,battery_soc_eoh
2026-02-04,2026-02-04 20:00:00+08,0.0,1.05175,,,,1.14575,78.0
2026-02-04,2026-02-04 21:00:00+08,0.0,1.7589166666666667,,,,1.9019166666666667,69.0
2026-02-04,2026-02-04 22:00:00+08,0.0,1.0736666666666665,,,,1.1695,63.0
2026-02-04,2026-02-04 23:00:00+08,0.0,0.7984166666666667,,,,0.8755,59.0
2026-02-04,2026-02-05 00:00:00+08,0.0,0.8054166666666667,,,,0.8828333333333334,54.0
2026-02-04,2026-02-05 01:00:00+08,0.0,0.7108333333333333,,,,0.7795,50.0
2026-02-04,2026-02-05 02:00:00+08,0.0,0.73,,,,0.8014166666666667,47.0
2026-02-04,2026-02-05 03:00:00+08,0.0,0.6854166666666667,,,,0.75275,43.0
2026-02-04,2026-02-05 04:00:00+08,0.0,0.9811666666666666,,,,1.0706666666666667,38.0
2026-02-04,2026-02-05 05:00:00+08,0.0,0.8459166666666667,,,,0.92525,33.0
2026-02-04,2026-02-05 06:00:00+08,0.07258333333333333,0.8738333333333334,,,,0.8446666666666667,29.0
2026-02-04,2026-02-05 07:00:00+08,0.9522499999999999,0.81125,,,0.3511666666666667,0.16633333333333333,30.0
2026-02-05,2026-02-05 08:00:00+08,2.32675,0.9434166666666667,0.020583333333333332,,1.4225833333333333,,35.0
2026-02-05,2026-02-05 09:00:00+08,3.2910833333333334,0.9554166666666666,,,2.427,,46.0
2026-02-05,2026-02-05 10:00:00+08,4.297666666666666,1.1068333333333333,0.004583333333333333,0.003333333333333333,3.2983333333333333,,60.0
2026-02-05,2026-02-05 11:00:00+08,4.7138333333333335,1.1960833333333334,0.02358333333333333,,3.6034166666666665,,75.0
2026-02-05,2026-02-05 12:00:00+08,4.49575,0.8055,0.03308333333333333,,3.7731666666666666,,92.0
2026-02-05,2026-02-05 13:00:00+08,3.2697499999999997,1.4576666666666667,0.0095,0.00125,1.8872499999999999,0.00675,100.0
2026-02-05,2026-02-05 14:00:00+08,1.2215833333333332,1.2493333333333332,0.002416666666666667,0.010833333333333334,0.019166666666666665,,100.0
2026-02-05,2026-02-05 15:00:00+08,1.3895,1.42825,0.002833333333333333,0.007,0.014083333333333333,0.009416666666666667,100.0
2026-02-05,2026-02-05 16:00:00+08,1.0901666666666667,1.2266666666666666,0.0013333333333333333,,0.05441666666666666,0.15391666666666667,99.0
2026-02-05,2026-02-05 17:00:00+08,0.14133333333333334,1.0888333333333333,,,,0.9655833333333333,95.0
2026-02-05,2026-02-05 18:00:00+08,0.0,1.10075,,,,1.1978333333333333,89.0
2026-02-05,2026-02-05 19:00:00+08,0.0,0.8625833333333333,,,,0.9414166666666667,84.0
2026-02-05,2026-02-05 20:00:00+08,0.0,0.7144166666666666,,,,0.78475,80.0
2026-02-05,2026-02-05 21:00:00+08,0.0,1.0295833333333333,,,,1.1248333333333334,75.0
2026-02-05,2026-02-05 22:00:00+08,0.0,1.23725,,,,1.3463333333333334,69.0
2026-02-05,2026-02-05 23:00:00+08,0.0,1.02675,,,,1.1218333333333332,63.0
2026-02-05,2026-02-06 00:00:00+08,0.0,0.8325833333333333,,0.007666666666666666,,0.9049999999999999,59.0
2026-02-05,2026-02-06 01:00:00+08,0.0,0.72475,,,,0.7974166666666667,55.0
2026-02-05,2026-02-06 02:00:00+08,0.0,0.714,,,,0.7858333333333333,51.0
2026-02-05,2026-02-06 03:00:00+08,0.0,0.6783333333333333,,,,0.746,48.0
2026-02-05,2026-02-06 04:00:00+08,0.0,0.9016666666666666,,,,0.9864166666666666,43.0
2026-02-05,2026-02-06 05:00:00+08,0.0,0.81025,,,,0.8891666666666667,39.0
2026-02-05,2026-02-06 06:00:00+08,0.10091666666666667,0.6505,,,,0.5738333333333333,35.0
2026-02-05,2026-02-06 07:00:00+08,0.8620833333333333,0.84525,,,0.16883333333333334,0.10791666666666666,36.0
2026-02-06,2026-02-06 08:00:00+08,2.3151666666666664,1.0023333333333333,,,1.387,,41.0
2026-02-06,2026-02-06 09:00:00+08,3.3519166666666664,1.0959999999999999,,,2.3465,,51.0
2026-02-06,2026-02-06 10:00:00+08,3.7836666666666665,1.1006666666666667,,,2.7811666666666666,,63.0
2026-02-06,2026-02-06 11:00:00+08,4.1315,1.0543333333333333,0.00275,0.0052499999999999995,3.188083333333333,,76.0
2026-02-06,2026-02-06 12:00:00+08,3.5739166666666664,0.9353333333333333,0.002416666666666667,,2.733,,88.0
2026-02-06,2026-02-06 13:00:00+08,1.9764166666666667,0.9682499999999999,,,1.1724166666666667,0.10591666666666666,93.0
2026-02-06,2026-02-06 14:00:00+08,1.09325,1.0925833333333332,,,0.17858333333333332,0.14033333333333334,92.0
2026-02-06,2026-02-06 15:00:00+08,0.8795833333333333,1.0901666666666667,,,0.09816666666666667,0.28058333333333335,91.0
2026-02-06,2026-02-06 16:00:00+08,0.35075,0.9545833333333333,,0.0011666666666666665,,0.5871666666666666,88.0
2026-02-06,2026-02-06 17:00:00+08,0.006166666666666667,0.6678333333333333,,,,0.6981666666666666,85.0
2026-02-06,2026-02-06 18:00:00+08,0.0,0.9018333333333333,,,,0.9889166666666667,80.0
2026-02-06,2026-02-06 19:00:00+08,0.0,0.8225,,,,0.9007499999999999,76.0
2026-02-06,2026-02-06 20:00:00+08,0.0,0.7695833333333333,,,,0.8425,72.0
2026-02-06,2026-02-06 21:00:00+08,0.0,0.7638333333333333,,,,0.8390833333333333,68.0
2026-02-06,2026-02-06 22:00:00+08,0.0,1.0506666666666666,,,,1.1450833333333332,62.0
2026-02-06,2026-02-06 23:00:00+08,0.0,0.9019166666666666,,,,0.9851666666666666,57.0
2026-02-06,2026-02-07 00:00:00+08,0.0,0.8039999999999999,,,,0.8813333333333333,53.0
2026-02-06,2026-02-07 01:00:00+08,0.0,0.709,,,,0.7801666666666667,49.0
2026-02-06,2026-02-07 02:00:00+08,0.0,0.6288333333333334,,,,0.6915,46.0
2026-02-06,2026-02-07 03:00:00+08,0.0,0.6639999999999999,,,,0.7294166666666666,42.0
2026-02-06,2026-02-07 04:00:00+08,0.0,0.5240833333333333,,0.0010833333333333333,,0.5768333333333333,39.0
2026-02-06,2026-02-07 05:00:00+08,0.0,0.517,,,,0.57125,36.0
2026-02-06,2026-02-07 06:00:00+08,0.006666666666666666,0.6305833333333333,0.005833333333333333,0.00175,,0.67175,33.0
2026-02-06,2026-02-07 07:00:00+08,0.4498333333333333,0.5842499999999999,,,0.11433333333333333,0.19983333333333334,32.0
2026-02-07,2026-02-07 08:00:00+08,1.4251666666666667,0.7640833333333333,,,0.7720833333333333,0.043,35.0
2026-02-07,2026-02-07 09:00:00+08,1.902,0.9616666666666667,,,1.2296666666666667,0.22683333333333333,39.0
2026-02-07,2026-02-07 10:00:00+08,3.18925,0.8855,,,2.400333333333333,,49.0
2026-02-07,2026-02-07 11:00:00+08,2.8489166666666668,1.0533333333333332,,,1.8808333333333334,,57.0
2026-02-07,2026-02-07 12:00:00+08,3.31425,1.1363333333333332,0.0014166666666666666,,2.2645,,67.0
2026-02-07,2026-02-07 13:00:00+08,3.3885,0.9694999999999999,0.0185,,2.4968333333333335,,77.0
2026-02-07,2026-02-07 14:00:00+08,3.6461666666666663,0.9631666666666666,0.006166666666666667,0.00325,2.7834166666666667,,89.0
2026-02-07,2026-02-07 15:00:00+08,1.9418333333333333,0.7611666666666667,,,1.2551666666666665,,94.0
2026-02-07,2026-02-07 16:00:00+08,0.5529166666666666,0.47683333333333333,,,0.23108333333333334,0.09358333333333332,94.0
2026-02-07,2026-02-07 17:00:00+08,0.05908333333333333,0.45166666666666666,,,,0.38225,92.0
2026-02-07,2026-02-07 18:00:00+08,0.0,0.5643333333333334,,,,0.6164999999999999,89.0
2026-02-07,2026-02-07 19:00:00+08,0.0,0.8734166666666666,,,,0.9582499999999999,85.0
2026-02-07,2026-02-07 20:00:00+08,0.0,1.0082499999999999,,,,1.1015833333333334,80.0
2026-02-07,2026-02-07 21:00:00+08,0.0,1.2740833333333332,,,,1.3860833333333333,74.0
2026-02-07,2026-02-07 22:00:00+08,0.0,1.3345,,,,1.4509166666666666,67.0
2026-02-07,2026-02-07 23:00:00+08,0.0,1.1744166666666667,,,,1.2769166666666667,61.0
2026-02-07,2026-02-08 00:00:00+08,0.0,0.9786666666666667,,,,1.0594999999999999,56.0
2026-02-07,2026-02-08 01:00:00+08,0.0,0.7541666666666667,,,,0.8196666666666667,51.0
2026-02-07,2026-02-08 02:00:00+08,0.0,0.5945833333333334,,0.0009166666666666666,,0.6463333333333333,48.0
2026-02-07,2026-02-08 03:00:00+08,0.0,0.7072499999999999,,,,0.7654166666666666,44.0
2026-02-07,2026-02-08 04:00:00+08,0.0,0.6231666666666666,,,,0.6769166666666666,41.0
2026-02-07,2026-02-08 05:00:00+08,0.0,0.8576666666666667,,,,0.9263333333333333,37.0
2026-02-07,2026-02-08 06:00:00+08,0.0026666666666666666,0.7258333333333333,,,,0.77,33.0
2026-02-07,2026-02-08 07:00:00+08,0.19799999999999998,0.6511666666666667,,,,0.4215,31.0
2026-02-08,2026-02-08 08:00:00+08,0.9724166666666666,0.6709166666666666,,,0.3793333333333333,0.009083333333333334,32.0
2026-02-08,2026-02-08 09:00:00+08,2.0674166666666665,0.61525,,,1.5393333333333332,,38.0
2026-02-08,2026-02-08 10:00:00+08,2.23,0.65325,,,1.665,,45.0
2026-02-08,2026-02-08 11:00:00+08,3.8200833333333333,0.8286666666666667,0.0018333333333333333,0.014916666666666667,3.12,,59.0
2026-02-08,2026-02-08 12:00:00+08,3.9804166666666667,0.4964166666666667,0.014,,3.607333333333333,,75.0
2026-02-08,2026-02-08 13:00:00+08,3.4015,1.0601666666666667,0.0065,0.0031666666666666666,2.4346666666666668,,85.0
2026-02-08,2026-02-08 14:00:00+08,2.31,1.04225,0.009833333333333333,,1.3291666666666666,,91.0
2026-02-08,2026-02-08 15:00:00+08,2.1761666666666666,0.8189166666666666,,,1.4345833333333333,,97.0
2026-02-08,2026-02-08 16:00:00+08,0.9688333333333333,0.8740833333333333,,,0.3575,0.208,98.0
2026-02-08,2026-02-08 17:00:00+08,0.09758333333333333,0.9538333333333333,,,,0.872,93.0
2026-02-08,2026-02-08 18:00:00+08,0.0,0.8643333333333333,,,,0.94975,89.0
2026-02-08,2026-02-08 19:00:00+08,0.0,0.7288333333333333,,,,0.80325,85.0
2026-02-08,2026-02-08 20:00:00+08,0.0,0.9496666666666667,,,,1.0385,80.0
2026-02-08,2026-02-08 21:00:00+08,0.0,1.29325,,,,1.4068333333333334,73.0
2026-02-08,2026-02-08 22:00:00+08,0.0,1.3660833333333333,0.002416666666666667,,,1.4921666666666666,66.0
2026-02-08,2026-02-08 23:00:00+08,0.0,0.7311666666666666,,,,0.8053333333333333,61.0
2026-02-08,2026-02-09 00:00:00+08,0.0,0.6393333333333333,,,,0.7069166666666666,57.0
2026-02-08,2026-02-09 01:00:00+08,0.0,0.5328333333333333,,,,0.5906666666666667,54.0
2026-02-08,2026-02-09 02:00:00+08,0.0,0.5845833333333333,,,,0.6469166666666667,51.0
2026-02-08,2026-02-09 03:00:00+08,0.0,0.5008333333333334,,,,0.5549999999999999,48.0
2026-02-08,2026-02-09 04:00:00+08,0.0,0.9429166666666666,,,,1.02775,44.0
2026-02-08,2026-02-09 05:00:00+08,0.0,0.6864166666666667,,,,0.7576666666666666,41.0
2026-02-08,2026-02-09 06:00:00+08,0.034249999999999996,0.7989166666666666,,0.008666666666666666,,0.8018333333333333,36.0
2026-02-08,2026-02-09 07:00:00+08,0.7504166666666666,0.7703333333333333,0.0034166666666666664,0.014333333333333333,0.18441666666666667,0.13616666666666666,36.0
2026-02-09,2026-02-09 08:00:00+08,1.5425,0.65125,,,0.96925,,40.0
2026-02-09,2026-02-09 09:00:00+08,3.239,0.5772499999999999,0.0008333333333333333,,2.7794166666666666,,51.0
2026-02-09,2026-02-09 10:00:00+08,2.9426666666666668,0.49474999999999997,,,2.5721666666666665,,62.0
2026-02-09,2026-02-09 11:00:00+08,3.8609166666666663,0.6288333333333334,0.018333333333333333,0.023416666666666665,3.3840833333333333,,77.0
2026-02-09,2026-02-09 12:00:00+08,4.03125,0.6708333333333333,0.01983333333333333,,3.4892499999999997,,92.0
2026-02-09,2026-02-09 13:00:00+08,1.9919166666666666,0.4723333333333333,0.007583333333333333,,1.6315833333333334,,100.0
2026-02-09,2026-02-09 14:00:00+08,0.7850833333333334,0.8531666666666666,,0.016,0.01325,,100.0
2026-02-09,2026-02-09 15:00:00+08,1.3635,1.1446666666666667,0.002333333333333333,0.003333333333333333,0.2675,0.006666666666666666,100.0
2026-02-09,2026-02-09 16:00:00+08,1.2414166666666666,1.22525,,0.0021666666666666666,0.17008333333333334,0.10816666666666666,100.0
2026-02-09,2026-02-09 17:00:00+08,0.27425,1.0271666666666666,,,,0.7591666666666667,96.0
2026-02-09,2026-02-09 18:00:00+08,0.0,0.9199999999999999,,,,1.008,92.0
2026-02-09,2026-02-09 19:00:00+08,0.0,1.1628333333333334,,0.004416666666666667,,1.2630833333333333,86.0
2026-02-09,2026-02-09 20:00:00+08,0.0,0.9594166666666666,,,,1.0515833333333333,81.0
2026-02-09,2026-02-09 21:00:00+08,0.0,0.7885,,,,0.8669166666666667,76.0
2026-02-09,2026-02-09 22:00:00+08,0.0,0.8223333333333334,,,,0.9039166666666666,72.0
2026-02-09,2026-02-09 23:00:00+08,0.0,0.8620833333333333,,,,0.9466666666666667,66.0
2026-02-09,2026-02-10 00:00:00+08,0.0,0.6935833333333333,,,,0.7665,63.0
2026-02-09,2026-02-10 01:00:00+08,0.0,0.5558333333333333,,,,0.6154166666666666,60.0
2026-02-09,2026-02-10 02:00:00+08,0.0,0.5350833333333334,,,,0.5898333333333333,57.0
2026-02-09,2026-02-10 03:00:00+08,0.0,0.48891666666666667,,,,0.53875,54.0
2026-02-09,2026-02-10 04:00:00+08,0.0,0.45358333333333334,,,,0.5011666666666666,52.0
2026-02-09,2026-02-10 05:00:00+08,0.0,0.5315833333333333,,,,0.5861666666666666,49.0
2026-02-09,2026-02-10 06:00:00+08,0.0895,0.6046666666666667,,,,0.53425,46.0
2026-02-09,2026-02-10 07:00:00+08,0.5739166666666666,0.6608333333333333,,,0.088,0.14216666666666666,46.0
2026-02-10,2026-02-10 08:00:00+08,1.5183333333333333,0.65525,,,0.9289999999999999,,49.0
2026-02-10,2026-02-10 09:00:00+08,3.1638333333333333,0.7771666666666667,,,2.4803333333333333,,60.0
2026-02-10,2026-02-10 10:00:00+08,3.825833333333333,0.6884166666666667,0.005916666666666666,0.0014166666666666666,3.2586666666666666,,74.0
2026-02-10,2026-02-10 11:00:00+08,4.179416666666667,0.49624999999999997,0.04133333333333333,,3.796,,90.0
2026-02-10,2026-02-10 12:00:00+08,2.282,0.47733333333333333,0.01,0.012249999999999999,1.92875,,100.0
2026-02-10,2026-02-10 13:00:00+08,0.39716666666666667,0.43424999999999997,0.0018333333333333333,,0.04666666666666666,,100.0
2026-02-10,2026-02-10 14:00:00+08,0.80625,0.877,0.004833333333333334,0.0036666666666666666,,,100.0
2026-02-10,2026-02-10 15:00:00+08,1.2920833333333333,1.3307499999999999,0.00175,0.012583333333333334,0.004333333333333333,0.005166666666666667,100.0
2026-02-10,2026-02-10 16:00:00+08,1.1865833333333333,1.2100833333333334,0.005416666666666667,,0.23241666666666666,0.23575,100.0
2026-02-10,2026-02-10 17:00:00+08,0.24058333333333332,1.1035833333333334,,0.0009166666666666666,,0.8836666666666666,96.0
2026-02-10,2026-02-10 18:00:00+08,0.0,0.846,,,,0.9259166666666666,91.0
2026-02-10,2026-02-10 19:00:00+08,0.0,0.5894166666666667,0.0009166666666666666,,,0.6486666666666666,88.0
2026-02-10,2026-02-10 20:00:00+08,0.0,0.80975,,,,0.8875,84.0
2026-02-10,2026-02-10 21:00:00+08,0.0,0.9551666666666666,,,,1.0445,79.0
2026-02-10,2026-02-10 22:00:00+08,0.0,1.1081666666666665,0.0045,,,1.2123333333333333,74.0
2026-02-10,2026-02-10 23:00:00+08,0.0,1.42025,,,,1.542,66.0
2026-02-10,2026-02-11 00:00:00+08,0.0,0.6690833333333334,,,,0.7360833333333333,62.0
2026-02-10,2026-02-11 01:00:00+08,0.0,0.7028333333333333,,,,0.7725833333333333,59.0
2026-02-10,2026-02-11 02:00:00+08,0.0,0.6084999999999999,,,,0.6675,56.0
2026-02-10,2026-02-11 03:00:00+08,0.0,0.5314166666666666,,,,0.5836666666666667,53.0
2026-02-10,2026-02-11 04:00:00+08,0.0,0.9616666666666667,,,,1.0468333333333333,48.0
2026-02-10,2026-02-11 05:00:00+08,0.0,0.6943333333333334,,,,0.7640833333333333,45.0
2026-02-10,2026-02-11 06:00:00+08,0.10558333333333333,0.879,0.008416666666666666,0.007,,0.8025833333333333,41.0
2026-02-10,2026-02-11 07:00:00+08,0.8613333333333333,0.8825833333333333,0.005333333333333333,0.0008333333333333333,0.12558333333333332,0.10216666666666667,40.0
2026-02-11,2026-02-11 08:00:00+08,2.09625,0.946,0.007833333333333333,,1.2246666666666666,,45.0
2026-02-11,2026-02-11 09:00:00+08,3.4334166666666666,0.8363333333333333,,,2.7165833333333333,,57.0
2026-02-11,2026-02-11 10:00:00+08,4.0954999999999995,0.8284166666666667,0.010916666666666667,,3.3864166666666664,,72.0
2026-02-11,2026-02-11 11:00:00+08,4.1883333333333335,1.2119166666666665,0.0025833333333333333,,3.09,,85.0
2026-02-11,2026-02-11 12:00:00+08,4.5465,1.28425,0.02025,,3.3669166666666666,,99.0
2026-02-11,2026-02-11 13:00:00+08,0.9863333333333333,0.9325833333333333,0.0052499999999999995,0.0072499999999999995,0.11858333333333333,,100.0
2026-02-11,2026-02-11 14:00:00+08,1.0534999999999999,1.0906666666666667,0.00275,0.0021666666666666666,0.029666666666666664,0.0069166666666666664,100.0
2026-02-11,2026-02-11 15:00:00+08,1.2744166666666665,1.2923333333333333,,,0.06191666666666666,0.042416666666666665,100.0
2026-02-11,2026-02-11 16:00:00+08,1.3187499999999999,1.30375,,,0.12116666666666666,0.06775,100.0
2026-02-11,2026-02-11 17:00:00+08,0.33891666666666664,0.9300833333333333,,,,0.5730833333333333,97.0
2026-02-11,2026-02-11 18:00:00+08,0.0,0.8899166666666667,,,,0.9723333333333333,92.0
2026-02-11,2026-02-11 19:00:00+08,0.0,1.03075,,,,1.123,87.0
2026-02-11,2026-02-11 20:00:00+08,0.0,1.193,,,,1.2987499999999998,81.0
2026-02-11,2026-02-11 21:00:00+08,0.0,0.9959166666666667,,0.0045,,1.0831666666666666,76.0
2026-02-11,2026-02-11 22:00:00+08,0.0,1.4208333333333334,,0.002,,1.5420833333333333,69.0
2026-02-11,2026-02-11 23:00:00+08,0.0,0.97675,,,,1.06825,63.0
2026-02-11,2026-02-12 00:00:00+08,0.0,0.6459166666666667,,,,0.71475,60.0
2026-02-11,2026-02-12 01:00:00+08,0.0,0.6648333333333333,,,,0.735,56.0
2026-02-11,2026-02-12 02:00:00+08,0.0,0.5983333333333333,,,,0.6615,52.0
2026-02-11,2026-02-12 03:00:00+08,0.0,0.67425,,,,0.7445833333333333,49.0
2026-02-11,2026-02-12 04:00:00+08,0.0,0.6224166666666666,,,,0.6874166666666667,45.0
2026-02-11,2026-02-12 05:00:00+08,0.0,0.65225,,,,0.7216666666666667,42.0
2026-02-11,2026-02-12 06:00:00+08,0.1215,0.6546666666666666,,,0.009833333333333333,0.5661666666666666,39.0
2026-02-11,2026-02-12 07:00:00+08,0.847,0.49474999999999997,,,0.4210833333333333,0.0045,40.0
2026-02-12,2026-02-12 08:00:00+08,1.31325,0.7109166666666666,,,0.6669999999999999,,43.0
2026-02-12,2026-02-12 09:00:00+08,2.2075833333333335,0.66225,,,1.639,,49.0
2026-02-12,2026-02-12 10:00:00+08,2.626583333333333,0.721,,,2.0029166666666667,,58.0
